acc_mean_x_right,acc_mean_y_right,acc_mean_z_right,acc_mean_xyz_right,acc_mean_xy_right,acc_mean_yz_right,acc_mean_zx_right,acc_mean_pitch_right,acc_mean_roll_right,acc_std_x_right,acc_std_y_right,acc_std_z_right,acc_std_xyz_right,acc_std_xy_right,acc_std_yz_right,acc_std_zx_right,acc_std_pitch_right,acc_std_roll_right,acc_auc_x_right,acc_auc_y_right,acc_auc_z_right,acc_auc_xyz_right,acc_auc_xy_right,acc_auc_yz_right,acc_auc_zx_right,acc_auc_pitch_right,acc_auc_roll_right,acc_max_x_right,acc_max_y_right,acc_max_z_right,acc_max_xyz_right,acc_max_xy_right,acc_max_yz_right,acc_max_zx_right,acc_max_pitch_right,acc_max_roll_right,acc_peak_x_right,acc_peak_y_right,acc_peak_z_right,acc_peak_xyz_right,acc_peak_xy_right,acc_peak_yz_right,acc_peak_zx_right,gyro_mean_x_right,gyro_mean_y_right,gyro_mean_z_right,gyro_mean_xyz_right,gyro_mean_xy_right,gyro_mean_yz_right,gyro_mean_zx_right,gyro_std_x_right,gyro_std_y_right,gyro_std_z_right,gyro_std_xyz_right,gyro_std_xy_right,gyro_std_yz_right,gyro_std_zx_right,gyro_auc_x_right,gyro_auc_y_right,gyro_auc_z_right,gyro_auc_xyz_right,gyro_auc_xy_right,gyro_auc_yz_right,gyro_auc_zx_right,gyro_max_x_right,gyro_max_y_right,gyro_max_z_right,gyro_max_xyz_right,gyro_max_xy_right,gyro_max_yz_right,gyro_max_zx_right,gyro_peak_x_right,gyro_peak_y_right,gyro_peak_z_right,gyro_peak_xyz_right,gyro_peak_xy_right,gyro_peak_yz_right,gyro_peak_zx_right,acc_mean_x_left,acc_mean_y_left,acc_mean_z_left,acc_mean_xyz_left,acc_mean_xy_left,acc_mean_yz_left,acc_mean_zx_left,acc_mean_pitch_left,acc_mean_roll_left,acc_std_x_left,acc_std_y_left,acc_std_z_left,acc_std_xyz_left,acc_std_xy_left,acc_std_yz_left,acc_std_zx_left,acc_std_pitch_left,acc_std_roll_left,acc_auc_x_left,acc_auc_y_left,acc_auc_z_left,acc_auc_xyz_left,acc_auc_xy_left,acc_auc_yz_left,acc_auc_zx_left,acc_auc_pitch_left,acc_auc_roll_left,acc_max_x_left,acc_max_y_left,acc_max_z_left,acc_max_xyz_left,acc_max_xy_left,acc_max_yz_left,acc_max_zx_left,acc_max_pitch_left,acc_max_roll_left,acc_peak_x_left,acc_peak_y_left,acc_peak_z_left,acc_peak_xyz_left,acc_peak_xy_left,acc_peak_yz_left,acc_peak_zx_left,gyro_mean_x_left,gyro_mean_y_left,gyro_mean_z_left,gyro_mean_xyz_left,gyro_mean_xy_left,gyro_mean_yz_left,gyro_mean_zx_left,gyro_std_x_left,gyro_std_y_left,gyro_std_z_left,gyro_std_xyz_left,gyro_std_xy_left,gyro_std_yz_left,gyro_std_zx_left,gyro_auc_x_left,gyro_auc_y_left,gyro_auc_z_left,gyro_auc_xyz_left,gyro_auc_xy_left,gyro_auc_yz_left,gyro_auc_zx_left,gyro_max_x_left,gyro_max_y_left,gyro_max_z_left,gyro_max_xyz_left,gyro_max_xy_left,gyro_max_yz_left,gyro_max_zx_left,gyro_peak_x_left,gyro_peak_y_left,gyro_peak_z_left,gyro_peak_xyz_left,gyro_peak_xy_left,gyro_peak_yz_left,gyro_peak_zx_left,class
-0.27228,0.45175,0.8499,1.0023,0.52929,0.96315,0.89404,6.7156,67.381,0.054995,0.040261,0.03968,0.046402,0.051587,0.043629,0.041048,7.8793,2.942,-11.115,18.535,34.826,41.068,21.687,39.478,36.622,280.53,2765.2,-0.17285,0.55933,0.91943,1.0951,0.68391,1.0383,0.96509,20.499,73.662,8,9,10,9,9,10,8,-5.0947,8.9607,8.333,21.625,16.781,20.512,14.461,4.9935,14.318,10.779,6.5843,6.9354,6.3374,4.8151,-134.35,247.65,230.65,584.37,458.64,556.47,385.06,2.3018,26.784,19.573,33.195,28.532,32.34,23.151,6,7,2,6,8,6,3,0.10106,-0.46266,0.79924,1.0032,0.54177,0.95398,0.86818,34.256,-49.14,0.31394,0.22839,0.2055,0.20825,0.28012,0.18615,0.17744,29.305,27.947,2.4708,-10.166,18.559,22.738,11.841,21.75,19.885,794.94,-1140.1,0.63843,-0.067627,1.1387,1.6099,1.2948,1.4354,1.2029,65.495,10.855,4,4,5,4,3,5,6,15.54,11.05,27.094,79.517,71.377,58.45,59.353,72.866,54.083,21.513,56.254,56.788,26.017,55.454,272.11,226.37,483.93,1391.1,1248.8,1018.2,1041.5,200.24,76.707,64.954,224.25,217.52,110.71,207.54,3,3,4,4,4,4,4,3
-0.41735,-0.77178,-0.19931,1.2053,1.0107,1.0348,0.80064,-19.718,-36.904,0.48201,0.58488,0.60856,0.52923,0.56073,0.51226,0.40165,33.678,39.884,-12.63,-22.785,-5.699,35.955,30.073,30.753,24.236,-604.24,-1086.3,0.79736,0.027832,1.1365,2.7764,2.76,2.6594,1.6361,44.296,42.576,8,7,7,8,8,7,7,-3.8659,-92.505,27.579,158.9,146.71,144.66,79.206,71.228,137.46,46.516,97.736,102.35,94.687,38.858,-64.68,-2403.4,715.86,3853.6,3565.2,3509.1,1905.2,136.39,137.01,86.54,340.69,340,338.32,161.46,3,5,5,4,5,4,5,-0.81617,0.50367,0.28425,1.0312,0.9749,0.61275,0.88024,-56.969,36.178,0.099182,0.16913,0.19661,0.093301,0.070942,0.15018,0.13441,11.44,8.794,-9.066,5.3635,3.204,11.341,10.69,6.6405,9.7988,-638.23,390.03,-0.632,0.807,0.665,1.1305,1.0742,0.85685,1.099,-35,53.67,2,2,3,2,2,3,3,-9.9164,-25.282,-12.956,58.218,55.368,42.416,36.812,45.452,46.828,13.748,43.223,42.908,36.764,33.528,-279.02,-684.75,-341.07,1523.3,1448.8,1098,976.21,56.951,58.78,3.963,176.7,173.35,148.76,133.14,4,7,6,5,5,8,6,2
0.84841,0.63037,0.30603,1.2389,1.1576,0.8605,0.94931,51.809,46.893,0.40542,0.47056,0.3517,0.41745,0.39391,0.29509,0.4442,21.764,16.245,24.796,18.148,8.916,36.068,33.722,24.94,27.691,1508.4,1353.8,1.3765,1.3228,1.0166,2.0199,1.8596,1.4783,1.7112,89.768,84.722,5,4,6,4,5,5,4,2.4323,39.513,36.223,114.9,87.966,84.765,100.41,75.716,48.309,67.711,43.584,40.481,49.265,34.472,51.494,971.14,885.93,2781.9,2111,2092.5,2422.1,111.01,184.65,119.15,208.34,189.42,204.02,155.05,4,6,2,4,3,3,4,0.73212,-0.47394,0.49144,1.0032,0.87366,0.68427,0.88268,60.704,-22.036,0.053256,0.039572,0.046732,0.04722,0.040777,0.040021,0.058135,3.047,5.3122,27.818,-17.98,18.66,38.098,33.181,25.969,33.531,2307.7,-836.5,0.83081,-0.37915,0.57129,1.0982,0.93817,0.75081,1.008,66.693,-11.24,8,10,8,8,9,10,9,1.342,-39.173,12.444,52.741,48.085,51.413,17.943,13.302,64.789,11.678,58.163,59.766,57.854,11.93,43.445,-1185,378.99,1563.1,1429.2,1523.8,524.26,28.598,21.936,33.948,211.4,211.19,210.23,45.274,5,3,8,7,5,7,8,2
-0.0041242,-0.53911,0.78194,1.332,1.0336,0.99077,1.1831,11.587,-18.769,0.96803,0.21965,0.33021,0.43573,0.42299,0.27348,0.47811,56.141,43.201,-0.40881,-14.857,21.106,35.806,27.748,26.808,31.684,312.48,-544.72,2.2578,-0.063232,1.4238,2.6444,2.2629,1.4252,2.64,87.686,63.242,5,6,6,6,7,7,6,5.0564,-64.229,-1.1723,120.7,95.432,115.65,69.081,32.38,73.911,77.378,39.177,35.974,41.406,45.176,112.12,-1140.5,-20.16,2259.8,1757.3,2166,1327,41.052,90.518,108.06,195.05,166.9,195.05,181.3,5,5,4,5,5,6,5,-0.70825,0.78492,0.093333,1.1406,1.0982,0.8387,0.79228,-30.28,55.929,0.47362,0.31754,0.31737,0.48516,0.47835,0.3403,0.44384,24.129,18.78,-7.8725,8.5155,0.9775,12.535,12.035,9.1472,8.8645,-329.95,614.61,0.022,1.133,0.544,1.7575,1.7472,1.1969,1.3825,7.0368,85.117,3,3,4,3,3,3,2,16.349,-9.2378,8.1986,158.69,140.19,145.49,79.271,54.691,162.83,69.073,91.854,96.771,96.736,39.423,389.39,-266.37,202.07,3727.2,3299.2,3423.3,1839.1,96.159,341.34,138.9,343.07,341.76,342.65,156.39,4,3,4,4,5,4,3,2
0.83185,0.46312,0.39947,1.1797,1.0631,0.7293,0.98581,61.458,37.512,0.37525,0.51632,0.35014,0.44034,0.42005,0.47567,0.37317,23.955,21.446,26.183,14.534,11.907,36.721,33.494,22.408,30.564,1900.7,1145.1,1.5811,1.8582,1.2046,2.4968,2.2498,2.2144,1.9163,87.912,86.754,8,5,7,8,7,7,8,-60.83,-19.007,-23.594,132.55,128.35,80.214,101.1,83.076,88.795,21.939,39.973,41.034,50.429,32.988,-1100.9,-398.31,-429.09,2442.3,2369.9,1474.3,1856.8,147.3,103.93,22.835,205.21,204.19,171.67,148.16,3,3,5,3,3,5,4,0.69712,-0.55557,0.28584,1.048,0.90923,0.72832,0.88075,55.906,-31.069,0.26778,0.16022,0.43651,0.24291,0.25357,0.26785,0.21838,8.9731,14.957,22.368,-17.729,9.2032,33.603,29.099,23.345,28.301,1797.1,-980.18,1.1697,-0.24097,1.084,1.3996,1.2977,1.2689,1.2107,69.647,3.4672,8,5,8,7,8,7,8,23.379,24.349,-6.9111,245.24,214.6,225.51,128.42,83.976,244.55,122.11,139.76,139.45,147.35,71.975,357.52,568.47,-188.12,4491,3919.2,4163.7,2325.9,154.88,499.5,94.223,521.09,508.91,519.51,290.58,4,5,4,4,5,5,4,2
0.64941,0.53946,0.38054,1.0064,0.85715,0.73108,0.83934,53.418,48.446,0.28675,0.10894,0.33126,0.18874,0.26518,0.12137,0.20623,7.9717,12.648,8.104,6.6661,4.1254,12.067,10.615,8.6058,9.9576,638.02,565.36,1.252,0.68652,1.0044,1.4577,1.4278,1.0509,1.2859,64.176,83.539,2,2,2,3,2,3,3,14.456,-7.9844,27.879,141.38,130.79,138.45,52.13,25.804,186.32,36.517,124.14,128.24,124.22,7.1825,105.92,-34.078,242.87,1150.3,1066.4,1126.4,416.32,50.503,82.546,55.473,467.8,466.98,465.06,58.507,2,2,1,2,2,3,2,0.88149,-0.17052,0.03396,0.98307,0.91366,0.39161,0.95418,79.852,-3.7819,0.16438,0.18255,0.36445,0.16886,0.17521,0.19692,0.15169,8.7953,12.877,25.558,-5.0732,0.85828,28.552,26.522,11.463,27.686,2308.3,-116.54,1.2271,0.013428,0.56421,1.3949,1.2392,1.1368,1.2596,89.795,14.033,8,7,6,7,8,6,7,-0.73963,-4.5768,-1.4232,9.8615,8.6016,7.7072,7.1805,6.8833,5.2251,4.4548,4.2101,4.4723,3.0332,4.0246,-25.168,-108.25,-38.422,234.62,204.03,185.02,169.34,16.402,6.0061,7.3933,20.771,20.295,13.978,17.396,5,6,3,5,6,7,5,3
-0.86102,0.36549,-0.51995,1.0829,0.93899,0.64181,1.0166,-63.532,34.874,0.17148,0.10862,0.14403,0.18434,0.1852,0.15613,0.16704,7.2467,8.2801,-38.04,16.098,-22.913,47.799,41.466,28.277,44.886,-2797.6,1533.6,-0.57153,0.8291,-0.16992,1.7819,1.6046,1.138,1.5928,-46.573,54.673,11,9,10,8,9,8,9,-6.2983,-6.0559,-36.267,58.912,33.614,51.053,50.92,38.441,32.867,49.444,53.403,38.315,47.193,51.398,-143.97,-137.35,-1063.3,1666.2,915.32,1461.7,1444.7,29.939,23.491,14.817,168.29,155.53,125.07,134.21,3,6,4,5,5,8,5,0.053179,-0.34026,0.93943,1.0032,0.34912,1.0001,0.94267,45.472,-76.68,0.061189,0.041004,0.049371,0.049709,0.044977,0.046327,0.052753,6.2266,14.631,1.5073,-9.1606,25.438,27.146,9.4083,27.061,25.528,1238.3,-2060.1,0.21069,-0.27173,1.0508,1.1187,0.43492,1.0994,1.0571,58.763,-33.58,6,5,8,9,6,8,8,-1.8481,-1.8227,-14.834,15.813,4.9702,15.414,15.247,3.36,4.1493,4.9633,5.3562,3.1054,5.1879,5.1425,-33.239,-35.747,-297.69,316.08,96.326,308.73,305.28,2.8354,4.253,-5.7317,26.726,9.8774,26.036,26.712,3,4,3,3,4,3,3,6
0.95841,0.32601,-0.12559,1.0549,1.0368,0.3971,0.97913,70.379,19.755,0.11149,0.22573,0.15242,0.10951,0.10718,0.19318,0.10213,9.3492,14.384,27.676,9.3147,-3.6626,30.466,29.931,11.431,28.291,2044.7,568.48,1.1326,0.67676,0.19946,1.2332,1.2215,0.76005,1.1452,84.675,43.259,8,6,5,8,8,6,7,8.1998,-2.3566,0.35823,25.809,25.508,20.507,12.923,13.44,25.263,3.583,14.5,14.611,14.712,9.4393,168.23,-88.003,10.328,526.95,520.39,414.91,269.78,37.226,41.082,7.7744,56.203,55.663,52.53,37.433,4,4,6,7,7,5,6,-0.088675,-0.65093,0.68568,1.0588,0.7486,0.98579,0.79637,17.506,-56.669,0.37717,0.18061,0.30619,0.20629,0.20499,0.21455,0.27376,33.485,32.639,-3.0782,-20.876,22.24,34.138,24.011,31.81,25.755,559.44,-1807.8,0.58765,-0.15698,1.3723,1.4476,1.2686,1.4385,1.3813,72.511,41.552,9,9,7,9,8,10,7,-8.9101,34.362,-4.9238,118.93,116.17,111.25,39.702,40.277,171.51,27.7,135.76,135.33,136.26,29.292,-268.39,1184.7,-176.43,2794.6,2726.8,2597,971.48,55.686,449.51,73.613,480.34,474.66,477.1,119.72,5,7,6,7,7,7,7,2
-0.81432,-0.53109,0.19295,0.9912,0.97222,0.5651,0.8369,-56.239,-31.588,0.0051619,0.0038315,0.0070801,0.0036728,0.0041408,0.0028477,0.0050853,0.28795,0.35418,-25.241,-16.465,5.9835,30.726,30.137,17.52,25.941,-1743.2,-979.36,-0.80078,-0.52393,0.20654,0.99758,0.97941,0.57027,0.84681,-55.674,-30.979,10,7,8,9,10,10,9,0.0018293,0.64817,0.26951,1.0306,0.8896,0.92577,0.59748,0.46684,0.59017,0.38993,0.35367,0.42367,0.34767,0.27165,0.14482,15.366,6.753,24.779,21.313,22.241,14.418,1.1738,1.7988,0.8689,1.972,1.9145,1.8598,1.2893,8,8,7,7,8,8,9,0.65,-0.04675,0.64717,1.0231,0.6789,0.66684,1.0104,71.822,23.709,0.36767,0.15763,0.31404,0.19234,0.34717,0.31249,0.19493,29.653,20.314,7.645,-0.397,6.8135,11.278,7.8949,7.0243,11.149,837.32,245.89,1.151,0.235,1.175,1.2713,1.1581,1.2255,1.2712,88.895,59.672,3,2,1,3,3,1,3,-12.109,-2.701,-16.78,117.61,108.53,110.96,53.525,46.989,133.22,48.098,91.409,88.786,87.032,44.62,-357.93,135.52,-460.34,2963,2719.5,2785.6,1403.8,52.073,272.01,61.463,333.93,332.28,329.84,151.48,5,4,3,6,6,5,5,2
-0.92614,0.21253,0.19096,1.0227,0.9609,0.40994,0.98905,-77.191,18.794,0.090501,0.1515,0.29387,0.089194,0.10085,0.14317,0.090565,8.8357,8.4909,-33.342,7.754,6.6262,36.807,34.62,14.714,35.568,-2773.1,677.97,-0.79077,0.53369,0.63794,1.1802,1.1792,0.68752,1.1589,-60.501,35.66,8,6,6,6,6,7,6,-7.4097,11.952,-1.0586,73.936,68.954,68.691,34.645,26.741,69.46,28.67,29.859,28.42,29.939,18.675,-211.46,330.63,-14.482,1924.4,1791.4,1784.6,915.57,28.902,108.86,52.607,128.86,121.32,117.21,70.558,4,4,2,3,5,5,4,-0.66953,-0.6282,0.15158,1.0026,0.98416,0.67307,0.70725,-47.06,-40.015,0.22607,0.35251,0.11398,0.21033,0.21302,0.3172,0.18481,20.687,20.957,-19.09,-18.567,4.4222,28.916,28.372,19.739,20.209,-1348.8,-1181.3,0.056396,0.15503,0.3623,1.5258,1.5144,1.4336,1.3114,9.3028,7.0286,8,5,10,6,7,6,6,6.7226,-7.4515,-18.806,69.626,58.669,48.248,54.954,53.057,42.446,27.223,27.482,33.411,23.082,28.464,192.77,-166.01,-428.46,1479.1,1240.3,1034,1161.6,109.77,76.006,20.366,123.19,123.19,85.492,121.54,6,4,4,7,6,6,5,2
-0.31187,0.3181,0.89479,1.0007,0.44732,0.94999,0.94837,-10.421,61.399,0.04511,0.022598,0.018838,0.024536,0.029337,0.014566,0.029483,8.3845,2.2447,-12.826,13.032,36.698,41.046,18.357,38.957,38.906,-433.93,2515.3,-0.22437,0.37061,0.94336,1.0661,0.52124,0.98904,1.0193,7.8968,66.968,4,11,8,8,6,9,8,-2.8832,1.4108,-1.8088,14.649,8.3233,12.357,14.008,7.7163,4.3758,13.89,7.9647,4.1962,7.7072,7.8268,-83.46,38.552,-44.878,416.15,237.31,350.39,397.92,15.305,10.03,26.28,28.603,15.567,26.438,27.73,5,5,4,8,7,8,8,-0.092909,-0.19646,0.95765,0.98286,0.21872,0.97817,0.96244,23.176,-48.734,0.02459,0.032296,0.015887,0.011756,0.031828,0.010739,0.01646,6.2854,15.408,-2.4146,-5.0908,24.906,25.557,5.6707,25.436,25.03,600.38,-1260.4,-0.049805,-0.13892,0.99414,1.0117,0.28205,1.007,0.99888,32.842,-13.373,6,5,5,6,7,7,5,-2.2381,-1.2237,-1.3304,9.0717,8.5148,4.6248,8.2059,9.2025,3.8659,3.1631,5.3119,5.1997,2.2398,5.2988,-23.956,-12.744,-13.613,91.068,85.281,46.594,82.319,13.857,3.6738,6.8293,18.094,16.755,7.6498,18.092,2,2,2,3,3,2,3,0
-0.87806,-0.19931,0.39398,1.398,1.1177,0.93839,1.2194,-42.32,-0.13006,0.51569,0.65641,0.76281,0.50721,0.49368,0.5516,0.518,44.09,47.072,-26.462,-6.1692,11.252,41.477,33.722,27.582,36.01,-1317.9,-57.434,0.08667,1.5566,2.3391,2.5204,2.0944,2.3897,2.3689,78.003,78.777,10,5,8,9,10,10,8,-21.695,-21.218,8.2549,128.44,121.01,73.822,96.184,137.65,85.342,27.414,103.78,109.02,53.659,102.91,-386.62,-457.61,158.7,2636,2466.7,1652.7,1895.8,202.47,190.84,65.808,432.4,430.56,211.21,429.05,3,5,5,4,4,6,4,0.40092,-0.15658,0.90058,1.0293,0.44411,0.91834,1.0131,72.959,20.667,0.15962,0.098876,0.20056,0.081146,0.14896,0.20375,0.078918,6.6627,11.787,4.192,-1.895,10.186,11.381,4.7075,10.395,11.188,790.94,224.78,0.9,0.073,1.15,1.2178,0.90296,1.1705,1.1981,85.401,36.084,4,2,4,4,3,4,4,-9.6164,2.3373,-9.5985,55.826,52.272,51.572,23.977,24.393,87.298,16.817,73.79,73.939,72.321,21.693,-197.74,-83.569,-223.11,1187.1,1102.4,1088.7,540.02,40.976,288.17,23.232,295.96,295.42,288.72,92.829,5,4,5,7,6,8,7,2
0.88116,0.41107,0.0082632,1.0755,1.0015,0.58712,0.95955,66.434,31.386,0.14684,0.25264,0.39677,0.15214,0.15942,0.19638,0.17028,13.733,11.724,22.028,10.302,0.2876,26.812,25.077,14.526,23.864,1657.9,775.97,1.2136,1.0125,0.64453,1.3862,1.3798,1.0211,1.271,87.04,47.66,5,5,6,6,7,5,6,28.243,51.183,34.378,118.46,109.22,106.09,61.438,44.357,98.727,21.614,47.712,52.689,48.857,23.448,548.8,1099.5,690.44,2371.5,2185.9,2122.8,1226.1,107.09,229.41,68.338,234.32,231.22,232.52,111.13,3,4,4,4,4,3,4,0.9199,-0.31391,0.18592,1.0187,0.9792,0.40616,0.96268,70.925,-15.906,0.21887,0.092192,0.20105,0.19032,0.20445,0.12603,0.20161,6.955,7.7719,24.782,-8.4561,4.9432,27.407,26.384,10.883,25.891,1914.1,-434.25,1.3132,-0.13916,0.56421,1.3584,1.3466,0.66881,1.3253,82.01,-5.8687,6,8,7,7,7,7,5,5.263,4.5394,-0.21559,23.943,21.787,21.157,11.596,7.8671,24.003,9.6018,13.634,13.996,15.018,6.5887,136.11,131.9,-2.6982,657.44,597.63,586.55,312.79,15.854,42.896,28.186,60.602,59.528,58.491,31.808,4,5,6,6,6,7,5,2
-0.84967,-0.39782,-0.28385,0.98352,0.93856,0.49363,0.89885,-64.058,-20.768,0.045064,0.042194,0.078106,0.056326,0.055555,0.053766,0.050456,1.7797,3.9599,-27.205,-12.786,-9.0378,31.491,30.07,15.807,28.761,-2047.1,-669.12,-0.76367,-0.29834,-0.18359,1.1127,1.0662,0.70213,1.0193,-61.206,-6.6903,10,8,8,10,10,9,10,26.533,3.0875,-1.6279,51.953,51.552,20.623,44.271,43.552,28.471,7.9197,26.474,26.053,21.029,25.528,697.3,60.297,-53.072,1165.5,1158.2,469.97,982.68,58.476,29.329,33.308,144.92,141.04,82.902,141.92,7,8,2,6,6,7,7,-0.894,0.027467,-0.45793,1.0071,0.89447,0.45892,1.0067,-88.24,13.682,0.029071,0.0099704,0.063392,0.0069821,0.029235,0.062927,0.0070673,0.61823,2.7631,-12.508,0.3925,-6.4215,14.095,12.514,6.4356,14.089,-1234.8,192.42,-0.858,0.04,-0.366,1.0148,0.93945,0.53021,1.0148,-87.474,16.84,4,4,0,3,3,1,3,2.1342,-10.356,1.8598,11.567,11.163,10.897,3.6132,2.6819,6.4414,1.9915,5.7698,5.9423,6.0881,2.4286,50.216,-245.88,43.597,273.95,264.65,258.27,84.968,6.829,-1.524,4.451,23.072,23.063,23.059,8.1515,7,7,4,8,8,8,7,1
-0.66613,-0.55723,0.45777,1.0731,0.92887,0.77985,0.87403,-39.299,-30.22,0.31556,0.25857,0.29161,0.23899,0.23234,0.24627,0.2646,28.12,30.766,-18.978,-15.441,12.701,29.988,25.966,21.674,24.548,-1125.1,-832.1,0.16968,-0.077393,0.98047,1.5463,1.3877,1.0962,1.4665,23.414,33.29,8,3,7,7,7,8,6,-3.7646,2.1159,34.585,117.13,102.26,96.276,80.029,75.259,86.264,48.858,49.656,47.235,37.736,51.383,-15.96,81.22,845.61,2780.3,2424.6,2282.2,1897,125.12,98.537,100.46,201.56,192.68,182.83,177.32,4,5,4,5,5,6,5,0.3896,-0.2908,0.86253,1.007,0.50164,0.91526,0.95923,63.381,-4.619,0.13722,0.10399,0.20368,0.18703,0.11517,0.20609,0.18493,11.758,30.083,5.409,-4.0965,12.033,14.065,7.0147,12.785,13.384,882.89,-81.082,0.592,-0.125,1.269,1.3787,0.68039,1.2829,1.3658,78.659,51.072,4,5,3,3,4,3,3,5.63,-6.997,11.885,59.071,55.293,49.822,33.162,39.74,56.869,17.002,41.145,41.319,33.638,30.021,124.97,-144.54,270.76,1387.8,1301.5,1167.7,777.68,68.902,97.622,55.427,155.88,155.57,148.68,124.99,5,5,5,6,6,6,5,3
0.060766,0.67411,0.69206,1.0811,0.77457,1.0138,0.79486,25.61,71.394,0.38443,0.23259,0.30383,0.2375,0.23729,0.2227,0.29498,32.883,9.5831,2.5236,25.603,26.517,41.258,29.474,38.664,30.485,997.08,2707.8,0.85083,1.562,1.0522,1.7994,1.5793,1.7842,1.2753,71.14,89.976,8,6,9,9,6,9,10,26.214,-18.036,62.498,120.81,75.4,110.71,93.914,41.729,77.991,110.48,99.835,54.445,99.712,97.734,589.39,-461.1,1662.6,3029.7,1864.9,2822.2,2332,180.98,160.9,308.13,314.34,182.5,310.98,311.52,4,3,2,3,4,3,2,-0.84682,-0.52814,-0.057094,1.0012,0.99901,0.53229,0.84935,-57.958,-31.794,0.034116,0.034357,0.033099,0.016863,0.016825,0.033059,0.034523,2.5995,2.6678,-22.85,-14.287,-1.5378,27.033,26.975,14.398,22.918,-1563,-860.27,-0.78101,-0.46216,0.016602,1.0502,1.0458,0.57958,0.91334,-53.427,-26.906,8,7,8,8,8,8,9,-0.95198,0.51448,-0.42149,2.2233,2,1.2946,1.9481,1.7042,0.82033,0.90999,0.7885,0.77417,0.44979,0.93733,-19.108,10.495,-8.6966,42.954,38.519,25.39,37.505,1.9512,2.1341,1.128,3.5374,3.4002,2.1764,3.5366,5,6,7,6,6,7,5,0
-0.21273,0.34433,0.82393,1.0267,0.54252,0.90938,0.94959,-1.2459,56.455,0.351,0.21548,0.39659,0.33188,0.18912,0.41643,0.31355,54.029,24.106,-8.1484,13.391,32.28,40.182,21.165,35.569,37.211,-14.36,2207.2,0.47339,0.83398,1.9167,2.0421,0.9248,1.9865,1.9743,77.687,88.699,8,10,9,9,8,7,9,11.074,-1.8772,5.9397,115.4,110.12,109.37,37.594,31.434,131.81,30.111,75.006,76.926,76.908,24.349,280.19,-81.349,142.77,3139.8,2998.5,2981.1,1014.5,74.619,319.82,49.741,324.83,320.35,324.31,85.178,4,4,5,6,6,5,7,-0.25609,-0.37845,0.9042,1.0455,0.48344,0.99284,0.96516,5.3199,-32.138,0.2555,0.16571,0.21228,0.26168,0.25859,0.21592,0.24517,25.313,29.233,-6.7797,-9.754,23.108,26.82,12.525,25.421,24.73,112.96,-821.24,0.10522,-0.19995,1.6836,1.9248,1.6695,1.7987,1.6839,70.895,11.922,7,7,8,10,5,8,8,-4.1091,-3.9295,-7.8523,14.71,11.461,12.844,10.479,4.538,10.78,5.0625,5.7296,5.6536,6.987,3.6231,-68.46,-74.55,-139.79,255.1,196.78,225.74,182.35,5.9451,13.704,2.1494,27.616,23.5,27.596,15.471,4,4,4,4,3,5,3,5
0.81476,0.57419,-0.042326,1.104,1.0183,0.70951,0.92308,58.325,40.952,0.14747,0.18141,0.43216,0.10075,0.099125,0.20451,0.12503,10.541,13.081,23.555,16.511,-1.2123,31.922,29.406,20.482,26.733,1696.2,1184.8,1.0281,0.7666,0.54102,1.3322,1.2637,0.91064,1.1318,82.748,56.438,5,4,3,5,5,3,5,-32.078,48.763,1.7728,111.09,98.01,98.516,66.935,52.27,97.916,52.88,75.013,75.716,67.835,43.183,-577.36,957.99,31.73,1747.3,1532.6,1538.1,1084.7,63.796,212.84,122.99,232.58,226.92,219.18,130.58,1,3,2,3,3,3,3,0.90426,-0.44539,-0.056672,1.0353,1.0222,0.48068,0.91874,63.839,-25.107,0.18239,0.15338,0.15377,0.16163,0.1646,0.12932,0.1815,9.9628,11.052,26.79,-13.208,-1.8092,30.709,30.305,14.295,27.236,1914.9,-752.6,1.375,-0.14233,0.36548,1.4862,1.4861,0.86768,1.3751,79.585,-3.1398,6,8,6,6,6,7,6,1.8921,34.937,-2.19,108.36,103.26,103.61,38.424,28.291,133.56,42.354,97.267,93.748,98.533,32.594,61.303,734.86,5.8384,2478,2372.8,2365.6,857.09,53.095,362.24,76.174,368.83,363.74,367.35,113.44,6,3,4,5,5,4,5,3
-0.67601,0.11068,0.56014,1.1621,0.92889,0.77831,1.0601,-47.298,25.43,0.50608,0.46731,0.4392,0.29459,0.26785,0.35357,0.29602,46.836,33.118,-29.162,5.3702,24.48,50.119,40.003,33.433,45.903,-2025.1,1139.9,0.82373,0.94507,1.8533,2.1255,1.488,1.9594,2.0281,78.061,83.793,7,6,6,8,9,9,7,-11.462,25.949,-38.981,145.51,121.02,135.58,73.23,50.734,162.7,59.504,114.4,121.35,115.16,47.696,-283.57,824.29,-1107.7,4220.8,3541.5,3936.6,2078.9,62.073,481.4,78.552,485.75,485.32,481.84,189.64,5,6,3,6,6,6,5,-0.78081,-0.3965,0.37254,1.0185,0.93823,0.55849,0.90255,-58.691,-21.49,0.28428,0.22934,0.13456,0.12246,0.12571,0.23281,0.17414,26.38,22.854,-21.41,-10.331,9.9797,27.369,25.223,14.745,24.468,-1626.3,-546.37,0.090332,-0.13794,0.61475,1.2317,1.177,1.1018,1.1379,21.33,9.5867,7,6,8,7,8,6,6,15.525,5.6939,-10.749,127.76,119.65,106.66,68.173,78.431,125.93,30.061,79.479,85.918,71.185,50.847,416.7,269.5,-242.06,3060.8,2860.9,2536.5,1664.9,177.65,259.27,54.116,270.4,270.02,259.66,177.88,4,6,4,5,6,5,3,2
